vdd,vdd18,vwl,vgen,bitline_leakage(uA),Vss(V),Vrbl(V),Instance,Lot Bin Wafer,Part Number,Temp,Date
0.8,1.62,28,28,0.269604,0.004044,0.191437,0,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,0,0,0.267994,0.003281,0.179610,0,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,4,4,0.262445,0.004044,0.179534,0,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,8,8,0.261563,0.003968,0.179076,0,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,12,12,0.261908,0.004196,0.179381,0,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,16,16,0.261938,0.004044,0.179305,0,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,20,20,0.261724,0.004502,0.179305,0,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,24,24,0.261187,0.004044,0.179305,0,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,28,28,0.267971,0.003968,0.179229,0,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,0,0,0.593968,0.568359,0.394852,0,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,4,4,0.592758,0.564696,0.395081,0,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,8,8,0.585319,0.564544,0.395234,0,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,12,12,0.593366,0.564544,0.395081,0,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,16,16,0.586136,0.564467,0.395158,0,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,20,20,0.584920,0.564773,0.395081,0,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,24,24,0.585850,0.564849,0.395387,0,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,28,28,0.585724,0.564773,0.395005,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,0,0,0.427479,0.489159,0.334576,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,4,4,0.420672,0.484581,0.334576,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,8,8,0.426961,0.484810,0.334270,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,12,12,0.427473,0.484734,0.334499,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,16,16,0.419468,0.484734,0.334194,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,20,20,0.426985,0.484963,0.334499,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,24,24,0.427557,0.484658,0.334347,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,28,28,0.427569,0.484658,0.334347,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,0,0,0.291946,0.004349,0.241642,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,4,4,0.295355,0.004196,0.241871,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,8,8,0.302914,0.004273,0.241337,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,12,12,0.303218,0.004349,0.241718,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,16,16,0.295343,0.004196,0.241718,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,20,20,0.294843,0.004196,0.241489,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,24,24,0.295385,0.004425,0.242024,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,28,28,0.295343,0.004731,0.241489,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,0,0,0.262344,0.003815,0.191208,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,4,4,0.271249,0.003891,0.191055,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,8,8,0.270415,0.003891,0.191513,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,12,12,0.271410,0.003968,0.191437,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,16,16,0.262963,0.003968,0.191284,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,20,20,0.263643,0.004349,0.191360,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,24,24,0.269598,0.003891,0.191208,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,28,28,0.269908,0.003891,0.191437,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,0,0,0.260651,0.003891,0.179229,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,4,4,0.261932,0.003891,0.179152,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,8,8,0.268865,0.003968,0.179534,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,12,12,0.268579,0.003891,0.179000,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,16,16,0.261336,0.003891,0.179610,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,20,20,0.267589,0.003891,0.179229,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,24,24,0.268418,0.003968,0.179152,0,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,28,28,0.268901,0.003968,0.179610,0,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,0,0,0.594839,0.568588,0.395158,0,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,4,4,0.585409,0.564773,0.395158,0,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,8,8,0.577773,0.565230,0.395539,0,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,12,12,0.594708,0.568740,0.395005,0,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,16,16,0.585331,0.564849,0.395081,0,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,20,20,0.585647,0.564620,0.395158,0,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,24,24,0.585534,0.564925,0.395387,0,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,28,28,0.585385,0.564620,0.395005,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,0,0,0.427396,0.488930,0.334270,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,4,4,0.420511,0.484581,0.334347,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,8,8,0.419629,0.484963,0.334270,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,12,12,0.418776,0.484734,0.334576,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,16,16,0.419581,0.484658,0.334270,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,20,20,0.419778,0.484658,0.334576,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,24,24,0.419301,0.484734,0.334270,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,28,28,0.419325,0.485115,0.334194,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,0,0,0.291844,0.081794,0.242100,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,4,4,0.296804,0.104760,0.242252,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,8,8,0.292428,0.176406,0.242100,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,12,12,0.292804,0.249043,0.242100,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,16,16,0.289317,0.330532,0.242024,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,20,20,0.293823,0.205094,0.241947,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,24,24,0.288417,0.336407,0.242252,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,28,28,0.288631,0.337322,0.242100,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,0,0,0.262218,0.003891,0.191360,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,4,4,0.270313,0.004196,0.191360,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,8,8,0.270999,0.003891,0.191589,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,12,12,0.270564,0.003891,0.191284,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,16,16,0.271452,0.003891,0.191589,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,20,20,0.270582,0.003891,0.191284,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,24,24,0.270379,0.003968,0.191437,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,28,28,0.270337,0.003891,0.191666,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.53,0,0,0.267702,0.003586,0.179229,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.53,4,4,0.261169,0.003891,0.179305,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.53,8,8,0.260210,0.004349,0.179687,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.53,12,12,0.269062,0.003891,0.179152,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.53,16,16,0.262284,0.003968,0.179458,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.53,20,20,0.270146,0.003968,0.179229,0,P9HK27_0i_03,P0019,25C,231114
0.68,1.53,24,24,0.266963,0.003891,0.179229,0,P9HK27_0i_03,P0019,25C,231114
0.92,2.07,0,0,0.617174,0.004807,0.394776,7,P9HK27_0i_03,P0019,25C,231114
0.92,2.07,4,4,0.614814,0.004959,0.395158,7,P9HK27_0i_03,P0019,25C,231114
0.92,2.07,8,8,0.614802,0.005036,0.394700,7,P9HK27_0i_03,P0019,25C,231114
0.92,2.07,12,12,0.607363,0.004959,0.394624,7,P9HK27_0i_03,P0019,25C,231114
0.92,2.07,16,16,0.607601,0.005188,0.395005,7,P9HK27_0i_03,P0019,25C,231114
0.92,2.07,20,20,0.606886,0.004807,0.394547,7,P9HK27_0i_03,P0019,25C,231114
0.92,2.07,24,24,0.607303,0.004807,0.394929,7,P9HK27_0i_03,P0019,25C,231114
0.92,2.07,28,28,0.614897,0.004959,0.394929,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.98,0,0,0.434913,0.004502,0.332744,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.98,4,4,0.440719,0.004959,0.332744,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.98,8,8,0.440671,0.004578,0.332973,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.98,12,12,0.440498,0.004578,0.332821,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.98,16,16,0.440266,0.004959,0.332744,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.98,20,20,0.448057,0.004578,0.333050,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.98,24,24,0.440576,0.004578,0.332744,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.98,28,28,0.440921,0.004807,0.332897,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.8,0,0,0.291880,0.004273,0.241337,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.8,4,4,0.302657,0.004502,0.241413,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.8,8,8,0.294932,0.004425,0.241718,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.8,12,12,0.302908,0.004502,0.241566,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.8,16,16,0.294801,0.004349,0.241489,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.8,20,20,0.294181,0.004425,0.241489,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.8,24,24,0.303516,0.004196,0.241337,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.8,28,28,0.302562,0.004425,0.241642,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,0,0,0.262212,0.004044,0.191666,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,4,4,0.270528,0.004120,0.191513,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,8,8,0.271768,0.004425,0.191132,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,12,12,0.271219,0.004044,0.191589,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,16,16,0.269592,0.004120,0.191208,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,20,20,0.271410,0.004425,0.191360,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,24,24,0.270254,0.004120,0.191513,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,28,28,0.270438,0.004196,0.191208,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,0,0,0.260937,0.003968,0.179305,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,4,4,0.269193,0.004273,0.179076,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,8,8,0.260841,0.004349,0.179305,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,12,12,0.269336,0.003968,0.179381,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,16,16,0.269252,0.004044,0.179152,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,20,20,0.268358,0.004044,0.179458,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,24,24,0.268585,0.004196,0.179381,7,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,28,28,0.268412,0.004120,0.179152,7,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,0,0,0.602594,0.004654,0.394013,7,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,4,4,0.607220,0.004731,0.394395,7,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,8,8,0.607458,0.004959,0.394318,7,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,12,12,0.614569,0.004578,0.394166,7,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,16,16,0.615314,0.005112,0.394700,7,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,20,20,0.614540,0.004578,0.394166,7,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,24,24,0.607255,0.004654,0.394166,7,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,28,28,0.615070,0.004654,0.394547,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,0,0,0.427777,0.004883,0.333736,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,4,4,0.432403,0.004578,0.333660,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,8,8,0.448235,0.004807,0.333889,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,12,12,0.432886,0.004578,0.333889,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,16,16,0.432785,0.004502,0.333507,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,20,20,0.448498,0.004654,0.334423,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,24,24,0.440373,0.004578,0.333813,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,28,28,0.440450,0.004731,0.333736,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,0,0,0.291844,0.004349,0.241642,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,4,4,0.302699,0.004654,0.241718,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,8,8,0.302324,0.004425,0.241413,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,12,12,0.303069,0.004502,0.241718,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,16,16,0.302806,0.004349,0.241337,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,20,20,0.294372,0.004654,0.241566,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,24,24,0.302836,0.004578,0.241871,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,28,28,0.302431,0.004425,0.241489,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,0,0,0.254910,0.004425,0.191208,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,4,4,0.270230,0.004196,0.191284,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,8,8,0.262814,0.004349,0.191437,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,12,12,0.263160,0.004349,0.191589,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,16,16,0.269675,0.004044,0.190979,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,20,20,0.269681,0.004120,0.191589,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,24,24,0.270075,0.004196,0.191360,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,28,28,0.270927,0.004120,0.191284,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,0,0,0.267673,0.003586,0.179534,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,4,4,0.261449,0.004044,0.179458,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,8,8,0.268412,0.004044,0.179458,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,12,12,0.260233,0.004044,0.179229,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,16,16,0.260496,0.004120,0.179687,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,20,20,0.261563,0.004578,0.179381,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,24,24,0.268316,0.004044,0.179229,7,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,28,28,0.261616,0.004273,0.179687,7,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,0,0,0.594457,0.004807,0.394242,7,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,4,4,0.607315,0.004654,0.394395,7,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,8,8,0.614867,0.004502,0.394395,7,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,12,12,0.614683,0.004502,0.394624,7,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,16,16,0.614927,0.004578,0.394395,7,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,20,20,0.614581,0.004502,0.394471,7,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,24,24,0.615297,0.004578,0.394624,7,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,28,28,0.613771,0.004807,0.394318,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,0,0,0.435288,0.004425,0.333813,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,4,4,0.447973,0.004731,0.333889,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,8,8,0.447156,0.004273,0.333507,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,12,12,0.447520,0.004502,0.333813,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,16,16,0.447240,0.004349,0.333660,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,20,20,0.447925,0.004425,0.333965,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,24,24,0.448289,0.004349,0.333660,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,28,28,0.447085,0.004654,0.333431,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,0,0,0.292399,0.004196,0.241718,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,4,4,0.303373,0.004196,0.241871,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,8,8,0.303730,0.004425,0.241718,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,12,12,0.295302,0.004654,0.241489,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,16,16,0.302699,0.004273,0.241795,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,20,20,0.294813,0.004883,0.241413,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,24,24,0.295272,0.005646,0.242024,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,28,28,0.302550,0.004349,0.241566,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.62,0,0,0.262248,0.004196,0.191513,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.62,4,4,0.270385,0.004273,0.191513,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.62,8,8,0.270152,0.004196,0.191437,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.62,12,12,0.270349,0.004196,0.191666,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.62,16,16,0.269985,0.004196,0.191284,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.62,20,20,0.270164,0.004273,0.191589,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.62,24,24,0.270212,0.004273,0.191589,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.62,28,28,0.270254,0.004273,0.191284,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,0,0,0.253617,0.004120,0.179534,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,4,4,0.261265,0.004349,0.179381,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,8,8,0.261265,0.004349,0.179305,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,12,12,0.261324,0.004273,0.179381,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,16,16,0.260293,0.004044,0.179076,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,20,20,0.269252,0.004044,0.179305,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,24,24,0.260132,0.003968,0.179687,7,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,28,28,0.267643,0.004044,0.179076,7,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,0,0,0.594433,0.568588,0.394547,7,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,4,4,0.592889,0.564696,0.394852,7,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,8,8,0.592478,0.564467,0.395158,7,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,12,12,0.592520,0.564467,0.394852,7,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,16,16,0.585271,0.564773,0.394929,7,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,20,20,0.585182,0.564544,0.395234,7,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,24,24,0.592472,0.564391,0.394624,7,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,28,28,0.585128,0.564696,0.394852,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,0,0,0.435401,0.487862,0.333889,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,4,4,0.420094,0.484352,0.334041,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,8,8,0.426698,0.484352,0.333965,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,12,12,0.426937,0.484276,0.334041,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,16,16,0.427205,0.484352,0.333965,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,20,20,0.427128,0.484047,0.334118,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,24,24,0.426013,0.484123,0.334041,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,28,28,0.419855,0.483971,0.333889,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,0,0,0.291856,0.004196,0.241184,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,4,4,0.302234,0.004273,0.241337,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,8,8,0.302365,0.004349,0.241718,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,12,12,0.302288,0.004349,0.241261,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,16,16,0.302985,0.004196,0.241489,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,20,20,0.303033,0.004273,0.241489,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,24,24,0.302526,0.004196,0.241337,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,28,28,0.302508,0.004273,0.241718,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,0,0,0.261789,0.004196,0.191360,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,4,4,0.270313,0.004425,0.191437,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,8,8,0.262993,0.004120,0.191437,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,12,12,0.270045,0.004349,0.191132,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,16,16,0.270289,0.004120,0.191513,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,20,20,0.269503,0.004120,0.191208,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,24,24,0.264078,0.004120,0.191284,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,28,28,0.263661,0.004196,0.191589,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,0,0,0.260180,0.003815,0.179076,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,4,4,0.268722,0.003891,0.178924,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,8,8,0.268418,0.003891,0.179610,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,12,12,0.268358,0.003891,0.179381,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,16,16,0.268048,0.003891,0.179229,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,20,20,0.268060,0.004196,0.179381,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,24,24,0.268144,0.003968,0.179152,7,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,28,28,0.269443,0.003968,0.179381,7,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,0,0,0.602171,0.567901,0.394624,7,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,4,4,0.592889,0.564467,0.394929,7,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,8,8,0.584383,0.564544,0.394776,7,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,12,12,0.592735,0.563933,0.394700,7,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,16,16,0.591244,0.564467,0.394547,7,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,20,20,0.586344,0.564315,0.394776,7,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,24,24,0.585289,0.565001,0.395158,7,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,28,28,0.592067,0.564391,0.394624,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,0,0,0.434615,0.488549,0.334118,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,4,4,0.427444,0.484352,0.334118,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,8,8,0.426329,0.484505,0.334118,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,12,12,0.427461,0.483895,0.334118,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,16,16,0.426728,0.484505,0.333965,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,20,20,0.426102,0.484352,0.334041,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,24,24,0.426007,0.484658,0.334576,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,28,28,0.428177,0.484047,0.333889,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,0,0,0.291576,0.347012,0.241871,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,4,4,0.287242,0.343731,0.241871,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,8,8,0.286038,0.343579,0.241718,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,12,12,0.287892,0.343731,0.241795,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,16,16,0.287320,0.343503,0.241871,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,20,20,0.286944,0.343731,0.241642,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,24,24,0.286640,0.343960,0.241718,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,28,28,0.287296,0.343655,0.241642,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,0,0,0.262308,0.004044,0.191666,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,4,4,0.263351,0.004120,0.191589,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,8,8,0.263250,0.004196,0.190979,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,12,12,0.270933,0.004273,0.191208,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,16,16,0.270242,0.004273,0.191132,7,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,20,20,0.263256,0.004425,0.191055,7,P9HK27_0i_03,P0019,25C,231114
